cut_id,unitid,institution_name,state,announcement_date,announcement_year,cut_type,program_name,generated_cut_label,generated_cut_summary,source_url,source_title,source_publication,row_origin
0fd8ffea-76e8-4840-bfd6-79599343b42a,227331,Our Lady of the Lake University,Texas,2025-09-04,2025,department_closure,"16 degree programs including Leadership Studies, English, Spanish, Sociology, Chemistry, Creative Writing, Theology",16 degree programs discontinued due to budget deficits and declining enrollment.,16 degree programs discontinued due to budget deficits and declining enrollment. Students report inadequate teach-out options to complete degrees.,https://www.youtube.com/watch?v=Fnkr48w8R8s,,KSAT,scraper
d4059c1f-c4b1-4b5e-b365-4d5aca339958,110413,California Lutheran University,California,2025-09-03,2025,program_suspension,Satellite campuses (Oxnard and Westlake Village locations),CLU satellite campuses in Oxnard and Westlake Village closing summer 2026 due to sustained enrollment decline.,CLU satellite campuses in Oxnard and Westlake Village closing summer 2026 due to sustained enrollment decline. Both sites served working-adult undergraduates and graduate students. Main Thousand Oaks campus unaffected. Impacted students offered pathways to complete degrees via online or main-campus options.,https://www.vcstar.com/story/news/education/schoolwatch/2025/09/03/clus-satellite-campuses-in-oxnard-westlake-village-to-close/85957259007/,,VC Star,scraper
237db960-d67d-4e8d-94a4-43511018d30c,139658,Emory University,Georgia,2025-09-03,2025,department_closure,"Diversity, Equity, and Inclusion (DEI) programs and offices",Discontinued in response to Trump administration federal mandates against DEI programs.,Discontinued in response to Trump administration federal mandates against DEI programs. Interim President Leah Ward Sears announced the closure to comply with federal laws.,https://www.emorywheel.com/article/2025/09/emory-ends-dei-programs,,The Emory Wheel,scraper
08b1cd81-2963-4a91-97b7-5d9ecbe61bec,230816,Bennington College,Vermont,2025-08-31,2025,staff_layoff,Staff layoffs,15 staff positions eliminated to place college on more sustainable financial path.,15 staff positions eliminated to place college on more sustainable financial path. No regular faculty positions were cut.,https://vtdigger.org/2025/08/19/bennington-college-announces-layoffs-of-15-staff-members/,,VTDigger,scraper
284bcbf4-e2a1-4474-9522-a0b6ef0af65b,186867,Stevens Institute of Technology,New Jersey,2025-08-31,2025,staff_layoff,Institution-wide staff reduction,45 staff layoffs due to Trump administration policies limiting international students; international students contributed $172M to budget in 2023,45 staff layoffs due to Trump administration policies limiting international students; international students contributed $172M to budget in 2023,https://patch.com/new-jersey/hoboken/stevens-institute-technology-lays-45-employees-amid-trump-policy-changes,,Patch,scraper
b5f601b6-e995-47f4-ad1c-08224d8f9f0d,230959,Middlebury College,Vermont,2025-08-28,2025,campus_closure,Middlebury Institute of International Studies at Monterey campus and programs wound down,Middlebury Institute of International Studies at Monterey (MIIS) winding down all programs by summer 2027. In-person programs ended 2025 after 15 years of…,"Middlebury Institute of International Studies at Monterey (MIIS) winding down all programs by summer 2027. In-person programs ended 2025 after 15 years of fluctuating enrollment and steep post-COVID decline. Remaining online programs to sunset summer 2027. 526 students enrolled fall 2024, down 23.5% from five years prior. Programs cited operating at ""significant deficits for the last several years."" Founded 1955; acquired by Middlebury 2010. Soka University of America now in exclusive negotiations to acquire the Monterey campus and rights to continue programs in nonproliferation studies, threat intelligence, translation and localization management, and international policy and development. Both boards approved letter of intent; due diligence underway.",https://www.middleburycampus.com/article/2025/08/middlebury-to-close-miis-by-june-2027,,The Middlebury Campus,scraper
fb2e8ebe-fac8-4416-be64-c6621a3100a9,144050,University of Chicago,Illinois,2025-08-28,2025,program_suspension,"Multiple PhD programs across Arts & Humanities, Social Sciences, and professional schools","$100M budget cut, 400 staff layoffs, PhD admissions paused in most humanities depts, federal funding cuts cited as primary cause","$100M budget cut, 400 staff layoffs, PhD admissions paused in most humanities depts, federal funding cuts cited as primary cause",https://www.universityherald.com/articles/79750/20250829/university-chicago-cut-100m-lay-off-400-employees-amid-federal-policy-shifts.htm,,University Herald,scraper
53d0acd9-b519-40ab-b4bb-c82d6ad8e6bf,204857,Ohio University-Main Campus,Ohio,2025-08-26,2025,program_suspension,Bachelor of Arts in Chemistry & 10 Others,11 programs suspended due to Advance Ohio Higher Education Act requiring 5+ annual graduates.,11 programs suspended due to Advance Ohio Higher Education Act requiring 5+ annual graduates. Students can complete degrees. No immediate faculty impact expected.,https://www.ohio.edu/news/2025/08/ohio-university-will-suspend-future-entry-11-academic-programs-comply-advance-ohio,,Ohio University,scraper
80fdc926-a198-49b4-ac0d-222d12c28467,165662,Emerson College,Massachusetts,2025-08-23,2025,staff_layoff,Staff Layoffs,5% staff reduction (30+ employees) due to enrollment and revenue falling below projections for second consecutive year. 12 union members affected.,5% staff reduction (30+ employees) due to enrollment and revenue falling below projections for second consecutive year. 12 union members affected.,https://berkeleybeacon.com/emerson-lays-off-5-of-staff-due-to-budget-reductions-offers-benefits-for-those-who-voluntarily-resign/,,The Berkeley Beacon,scraper
8a0e9882-2511-4745-beb2-e2ed01b11950,197151,School of Visual Arts,New York,2025-08-22,2025,staff_layoff,Staff layoffs across multiple departments,"Approximately 30 staff laid off due to financial challenges; enrollment dropped from 4016 to 3812 affected library, undergraduate, graduate and support staff…","Approximately 30 staff laid off due to financial challenges; enrollment dropped from 4016 to 3812 affected library, undergraduate, graduate and support staff across departments",https://www.theartnewspaper.com/2025/08/22/new-york-school-of-visual-arts-lays-off-30-employees,,The Art Newspaper,scraper
786bd5e3-f1ed-417e-b486-c726e9e1a99b,229300,The University of Texas Health Science Center at Houston,Texas,2025-08-21,2025,staff_layoff,Institution-wide staff reduction,University of Texas Health Science Center at Houston laying off dozens (0.5% of staff) amid hiring freeze and cost controls due to financial headwinds.,University of Texas Health Science Center at Houston laying off dozens (0.5% of staff) amid hiring freeze and cost controls due to financial headwinds. Part of broader healthcare industry layoff trend.,https://www.houstonchronicle.com/health/article/uthealth-houston-layoffs-freeze-20826193.php,,Houston Chronicle,scraper
b073465e-9d3b-44a7-a03d-7c2e510b7ca8,486901,Milligan University,Tennessee,2025-08-19,2025,program_suspension,"Multiple programs: journalism, film, computer science, cybersecurity, information systems, Master of Arts in Coaching and Sports Management",Six programs discontinued due to enrollment challenges and market changes.,Six programs discontinued due to enrollment challenges and market changes. Current students can complete degrees.,https://wcyb.com/news/local/milligan-to-no-longer-accept-students-into-multiple-programs-including-journalism,,WCYB,scraper
fe79272d-ed7d-4015-886b-a9a745c4870d,123961,University of Southern California,California,2025-08-19,2025,staff_layoff,Rossier School of Education,"Part of university-wide layoffs due to $200+ million budget deficit. 4 faculty and 15 staff laid off, including career services specialist.","Part of university-wide layoffs due to $200+ million budget deficit. 4 faculty and 15 staff laid off, including career services specialist. Multiple USC schools affected.",https://www.uscannenbergmedia.com/2025/08/19/rossier-school-of-education-lays-off-19-including-lone-career-services-specialist/,,USC Annenberg Media,scraper
b3eaab9f-3711-4c74-ab20-03845acb3123,201441,Bowling Green State University-Main Campus,Ohio,2025-08-15,2025,program_suspension,World Language Education (BSED),Program suspended for new students due to low enrollment.,"Program suspended for new students due to low enrollment. Offered teacher licensure in 8 languages: Chinese, French, German, Italian, Japanese, Latin, Russian, Spanish.",https://www.threads.com/@13abc/post/DNZQKFwK_vm/bowling-green-state-university-will-no-longer-offer-the-world-language-education,,13abc Action News,scraper
b489e06b-9a55-4119-a9f8-7a73ce28371d,186131,Princeton University,New Jersey,2025-08-14,2025,program_suspension,Wintersession and Office of Campus Engagement,Two-week noncredit program discontinued due to budget cuts from federal funding reassessment and economic uncertainty.,"Two-week noncredit program discontinued due to budget cuts from federal funding reassessment and economic uncertainty. Office of Campus Engagement also closing. The 2025 edition of Wintersession drew 4,359 attendees, an increase of more than 2,000 from the program’s inaugural year in 2021",https://www.dailyprincetonian.com/article/2025/08/princeton-news-adpol-university-discontinues-wintersession-in-wake-of-recent-budget-cuts,,The Daily Princetonian,scraper
3fc84917-f3c3-447f-b408-2877edac91b0,129020,University of Connecticut,Connecticut,2025-08-12,2025,program_suspension,Multiple programs including mathematics majors consolidation and medieval studies graduate programs,"7 programs permanently closed after low-enrollment review, including graduate certificates in global health, obesity prevention, and bachelor's/master's…","7 programs permanently closed after low-enrollment review, including graduate certificates in global health, obesity prevention, and bachelor's/master's programs in mathematics and medieval studies",https://hartfordbusiness.com/article/uconn-closes-7-academic-programs-after-low-enrollment-review/,,Hartford Business Journal,scraper
1ab37118-cfc8-4e77-bcbf-148fbf5cb58d,153658,University of Iowa,Iowa,2025-08-12,2025,program_suspension,Iowa Summer Writing Festival,Both Iowa Summer Writing Festival (since 1987) and Iowa Youth Writing Project discontinued simultaneously due to ongoing funding challenges,Both Iowa Summer Writing Festival (since 1987) and Iowa Youth Writing Project discontinued simultaneously due to ongoing funding challenges,https://littlevillagemag.com/iowa-youth-writing-project-and-iowa-summer-writing-festival-ending/,,Little Village Magazine,scraper
830d339e-6ebc-4b11-8685-69f8cbb5179b,123961,University of Southern California,California,2025-08-12,2025,staff_layoff,USC Annenberg School for Communication and Journalism,13 employees laid off to help meet $6.5 million budget cut required by USC as part of university-wide deficit reduction efforts exceeding $200 million,13 employees laid off to help meet $6.5 million budget cut required by USC as part of university-wide deficit reduction efforts exceeding $200 million,https://www.uscannenbergmedia.com/2025/08/11/annenberg-lays-off-13-employees-to-make-65-million-budget-cut/,,USC Annenberg Media,scraper
6fc764c3-c473-435e-b5fa-14af66790357,145637,University of Illinois Urbana-Champaign,Illinois,2025-08-09,2025,staff_layoff,SNAP-Ed / Eat.Move.Save program (Illinois Extension),"Federal funding eliminated for SNAP-Education program, affecting over 200 Extension jobs and 1 million Illinois residents served","Federal funding eliminated for SNAP-Education program, affecting over 200 Extension jobs and 1 million Illinois residents served",https://www.wandtv.com/news/illinois/hundreds-of-illinois-extension-jobs-lost-after-federal-funding-cuts/article_c491d090-b357-4c42-b2ef-f8737bb11475.html,,WANDTV,scraper
7c9ead5e-3a63-4534-80df-1c03b997f430,183044,University of New Hampshire-Main Campus,New Hampshire,2025-08-08,2025,staff_layoff,36 staff positions eliminated,36 staff positions eliminated,"23 employees laid off, 13 unfilled positions cut, 10 employees hours reduced. Part of $17.5M budget reduction due to state funding cuts and declining enrollment.",https://www.nhpr.org/nh-news/2025-08-08/university-new-hampshire-unh-to-cut-36-positions-chilton-says,,NHPR,scraper
cda5fb31-6e3b-46e3-8f73-23362f9e92c6,240444,University of Wisconsin-Madison,Wisconsin,2025-08-08,2025,department_closure,Retirement and Disability Research Center,"Closure due to Social Security Administration funding cuts affecting retirement research centers at 6 institutions, part of $15M in terminated research funding","Closure due to Social Security Administration funding cuts affecting retirement research centers at 6 institutions, part of $15M in terminated research funding",https://www.plansponsor.com/university-of-wisconsins-retirement-research-center-closes/,,Plan Sponsor,scraper
e6ecfd45-1eae-4778-bd59-7e0826f8f998,199847,Wake Forest University,North Carolina,2025-08-08,2025,department_closure,Office of Diversity and Inclusion,Closed to comply with Trump administration guidance from Departments of Justice and Education.,Closed to comply with Trump administration guidance from Departments of Justice and Education. Centers moved to Campus Life division.,https://www.thecollegefix.com/wake-forest-university-closes-dei-office/,,The College Fix,scraper
30592db7-2afa-4fad-86f1-8d0fc1a56c1a,123961,University of Southern California,California,2025-08-07,2025,staff_layoff,Keck Medicine of USC and Keck School of Medicine,89 employees laid off from Keck healthcare system and medical school as part of addressing $200 million university budget deficit,89 employees laid off from Keck healthcare system and medical school as part of addressing $200 million university budget deficit,https://www.uscannenbergmedia.com/2025/08/08/usc-keck-medicine-and-school-of-medicine-lay-off-89-employees/,,USC Annenberg Media,scraper
80f8f466-ed60-41b1-b881-fd297bb1ecc6,211440,Carnegie Mellon University,Pennsylvania,2025-08-05,2025,staff_layoff,School of Computer Science,"18 employees laid off from several departments including marketing/communications, program support, computing support and outreach.","18 employees laid off from several departments including marketing/communications, program support, computing support and outreach. Dean cited financial pressures despite school being in good health.",https://www.post-gazette.com/news/education/2025/08/08/cmu-lays-off-18/stories/202508080044,,Pittsburgh Post-Gazette,scraper
9f2bbd07-c039-4e3e-aba9-9ea4a34a8304,243744,Stanford University,California,2025-08-05,2025,staff_layoff,Staff layoffs university-wide,363 positions cut due to $140M budget shortfall from federal policy changes including research funding cuts and endowment tax increases,363 positions cut due to $140M budget shortfall from federal policy changes including research funding cuts and endowment tax increases,https://www.sfchronicle.com/bayarea/article/stanford-university-layoffs-cuts-20803037.php,,SF Chronicle,scraper
1ed72bf3-9d25-41e7-8ce3-8b22d29830c2,227526,Prairie View A & M University,Texas,2025-08-04,2025,program_suspension,Men's and Women's Tennis,"Part of broader strategic realignment within the athletic department due to rising costs, facility demands, and need for programmatic focus","Part of broader strategic realignment within the athletic department due to rising costs, facility demands, and need for programmatic focus",https://www.pvpanther.com/news/2025/8/4/general-prairie-view-am-announces-tennis-program-cuts.aspx,,PVPanther.com,scraper
9aaf14fa-1897-4201-9520-97d2bc6ab773,147369,Moody Bible Institute,Illinois,2025-08-01,2025,staff_layoff,Institutional staff layoffs,8-9% of staff laid off in broader restructuring; also ended local radio programming at 64 stations June 2025 as part of strategic realignment,8-9% of staff laid off in broader restructuring; also ended local radio programming at 64 stations June 2025 as part of strategic realignment,https://www.chicagotribune.com/2025/08/01/moody-bible-layoffs-religious-colleges/,,Chicago Tribune,scraper
e80b8a22-6e42-4483-8168-ef95db29877d,189097,Barnard College,New York,2025-07-31,2025,staff_layoff,Non-instructional Staff,"77 full-time staff laid off in collegewide restructuring, no faculty affected, came 3 weeks after antisemitism lawsuit settlement","77 full-time staff laid off in collegewide restructuring, no faculty affected, came 3 weeks after antisemitism lawsuit settlement",https://nypost.com/2025/07/31/us-news/barnard-college-lays-off-dozens-of-employees-weeks-after-antisemitism-suit-settlement/,,NY Post,scraper
aa550c6d-940b-47dc-99df-abc88e5ccf0b,228787,The University of Texas at Dallas,Texas,2025-07-30,2025,department_closure,Track & Field and Cross-Country,Budget constraints and lack of on-campus facilities prompted discontinuation of indoor/outdoor track and cross-country programs,Budget constraints and lack of on-campus facilities prompted discontinuation of indoor/outdoor track and cross-country programs,https://www.dallasnews.com/sports/other-schools/2025/07/30/ut-dallas-cuts-track-and-cross-country-programs-citing-budget-and-facility-constraints/,,The Dallas Morning News,scraper
06e3b33a-7a90-4c38-a936-c70d321f4dae,147767,Northwestern University,Illinois,2025-07-29,2025,staff_layoff,Staff layoffs across multiple schools and units,"425 positions eliminated (5% of staff budget), nearly half currently vacant, due to budget gap and $790M federal funding freeze","425 positions eliminated (5% of staff budget), nearly half currently vacant, due to budget gap and $790M federal funding freeze",https://www.cbsnews.com/chicago/news/northwestern-university-to-cut-425-positions-budget-crisis/,,CBS Chicago,scraper
6edb1371-7d91-40f8-934b-91ffa58de956,198419,Duke University,North Carolina,2025-07-28,2025,staff_layoff,Staff layoffs,Voluntary buyouts (599 staff) accompanied by impending involuntary layoffs due to federal funding threats.,Voluntary buyouts (599 staff) accompanied by impending involuntary layoffs due to federal funding threats. Separate facultye retirement incentives target ~250 members.,https://www.insidehighered.com/news/quick-takes/2025/07/28/nearly-600-duke-employees-take-buyouts,,Inside Higher Ed,scraper
569545b2-9e57-45ec-9534-4ba2d3b3c30b,240444,University of Wisconsin-Madison,Wisconsin,2025-07-25,2025,program_suspension,FoodWIse nutrition education program,"Federal SNAP-Ed funding eliminated by congressional budget bill; program served 133,000+ people annually across Wisconsin","Federal SNAP-Ed funding eliminated by congressional budget bill; program served 133,000+ people annually across Wisconsin",https://www.wpr.org/news/uw-extension-foodwise-nutrition-education-federal-funds-eliminated,,Wisconsin Public Radio,scraper
ab65ff15-ca6c-47df-b225-02d0e5555c04,170532,Kalamazoo College,Michigan,2025-07-22,2025,staff_layoff,Staff positions across multiple divisions,Staff positions across multiple divisions,"11 staff positions eliminated due to financial pressures, shifting demographics, inflation. 3 positions modified with reduced appointments.",https://wwmt.com/news/local/kalamazoo-college-reduces-staff-financial-challenges-student-demographics-inflationary-environment,,WWMT,scraper
5b00c4b8-ba06-47b4-aa87-2b16167587fb,198950,Meredith College,North Carolina,2025-07-22,2025,staff_layoff,Staff layoffs across multiple departments,6% workforce reduction (25 employees) for budget alignment.,6% workforce reduction (25 employees) for budget alignment. No faculty or departments eliminated. Strategic cuts across campus departments to preserve financial strength.,https://abc11.com/post/meredith-college-raleigh-nc-laying-off-6-workforce/17246168/,,ABC11,scraper
296a09a3-6a09-4d3a-ae49-3e3c86071334,171100,Michigan State University,Michigan,2025-07-22,2025,staff_layoff,SNAP-Ed Program / MSU Extension,"Federal SNAP-Ed funding cuts resulting in $10M annual loss, affecting nutrition education services for low-income families across Michigan","Federal SNAP-Ed funding cuts resulting in $10M annual loss, affecting nutrition education services for low-income families across Michigan",https://wkzo.com/2025/08/01/820776/,,WKZO,scraper
93094c6a-a529-482a-b7e6-1fb4c9420188,216339,Temple University,Pennsylvania,2025-07-18,2025,staff_layoff,Institution-wide cost reductions (some faculty layoffs),"Temple University to lay off 50 employees
The public institution is cutting 190 positions in an effort to slash more than $30 million from its deficit","Temple University to lay off 50 employees
The public institution is cutting 190 positions in an effort to slash more than $30 million from its deficit",https://news.temple.edu/announcements/2025-07-18/results-rcm-review,,Temple Now,scraper
e90fa74c-9bc1-4724-8ecf-a5330d6402f5,228705,Texas A&M University-Kingsville,Texas,2025-07-18,2025,staff_layoff,Staff positions,Staff positions,Budget shortfall of $6M due to enrollment declines and rising costs,https://www.kiiitv.com/article/news/education/texas-a-and-m-kingsville-lays-off-34-employees-following-budget-shortfall/503-548f6c64-bf51-4019-aa51-6b747cb81816,,KIII TV,scraper
f18a63e7-fcd5-4c23-ba15-3dee190ca7d7,206622,Xavier University,Ohio,2025-07-18,2025,staff_layoff,Workforce reduction,Job cuts affect temporary workers and two executive positions due to declining enrollment.,Job cuts affect temporary workers and two executive positions due to declining enrollment. Full-time faculty not impacted. Freshman class expected to drop from ~1000 to ~800.,https://local12.com/news/local/university-cut-jobs-as-it-sees-declining-enrollment-numbers-enroll-xavier-workforce-workers-jobs-money-tuition-students-education-executives-freshmen-cincinnati-ohio-norwood-impact,,Local 12,scraper
6e7ca7fa-f705-4460-b310-04fae28be240,240277,University of Wisconsin-Green Bay,Wisconsin,2025-07-16,2025,program_suspension,ROTC Program,ROTC suspension due to federal funding cuts.,ROTC suspension due to federal funding cuts. New enrollments prohibited; military science classes restricted to scholarship/contracted cadets. Part of nationwide reductions affecting 10 universities.,https://news.uwgb.edu/phlash/mediacoverage/07/16/uw-green-bay-st-norbert-rotc-programs-will-end-amid-federal-cuts-green-bay-press-gazette/,,Green Bay Press-Gazette,scraper
b0b3a313-3433-4e7c-a77b-f4224560fd89,161457,University of New England,Maine,2025-07-11,2025,program_suspension,Maine SNAP-Ed (Supplemental Nutrition Assistance Program - Education),Federal funding eliminated through Public Law 119-21 budget reconciliation bill.,"Federal funding eliminated through Public Law 119-21 budget reconciliation bill. Program served communities across Maine for over 30 years, losing $4.8M/year.",https://www.maine.gov/dhhs/blog/federal-budget-reconciliation-law-now-effect-impacts-mainecare-snap-covermegov-2025-07-11,,Maine.gov,scraper
a5f1ca39-6257-454a-83c3-608a556d8540,221759,The University of Tennessee-Knoxville,Tennessee,2025-07-10,2025,program_suspension,China Scholarship Council Partnership,Terminated due to national security concerns raised by U.S. House Select Committee on Chinese Communist Party infiltration risks,Terminated due to national security concerns raised by U.S. House Select Committee on Chinese Communist Party infiltration risks,https://www.wbir.com/video/news/local/downtown-ut/ut-ends-agreement-with-china-scholarship-council-after-receiving-letter-from-trump-administration/51-a6f49111-9d1d-46ac-af88-2c552de3b924,,WBIR,scraper
d4b9b12e-0881-49f5-b53c-de5064eae92b,240444,University of Wisconsin-Madison,Wisconsin,2025-07-09,2025,department_closure,"Division of Diversity, Equity & Educational Achievement",DEI division sunset announced 2025-07-09. Programs relocated to Teaching & Learning division. <10 staff laid off.,DEI division sunset announced 2025-07-09. Programs relocated to Teaching & Learning division. <10 staff laid off. Scholarships and student support programs continue under new structure.,https://www.fox6now.com/news/uw-madison-dei-division-close-move-programs-other-divisions,,Fox6 Milwaukee,scraper
41a4ed38-f6ad-4d62-bc3c-c46a25bbc3f9,164988,Boston University,Massachusetts,2025-07-07,2025,staff_layoff,Staff layoff amid budget challenges,"Announced 120 staff layoffs and elimination of 120 vacant positions due to 5% budget cuts, citing federal funding uncertainty and operational challenges.","Announced 120 staff layoffs and elimination of 120 vacant positions due to 5% budget cuts, citing federal funding uncertainty and operational challenges.",https://www.highereddive.com/news/boston-university-staff-layoffs-120-budget-federal-funding/752499/,,Higher Ed Dive,scraper
390e19fb-1437-4a94-9c79-9f8eebbca5fe,150136,Ball State University,Indiana,2025-07-05,2025,program_suspension,"Programs affected include a Master of Arts in Political Science, an associate degree in Chemical Technology, and multiple degrees in German and Visual Arts.",Part of 51 program modifications due to Indiana state mandate requiring low-enrollment program reductions.,Part of 51 program modifications due to Indiana state mandate requiring low-enrollment program reductions. Includes suspension/elimination of 9 programs with teach-out plans for current students.,https://www.ballstatedaily.com/article/2025/07/ball-state-adjusts-51-degree-programs-amid-statewide-enrollment-mandate-daily-news,,The Ball State Daily News,scraper
151a6702-06e9-459d-8cfe-9fb2da8a015e,408844,Florida National University-Main Campus,Florida,2025-07-04,2025,staff_layoff,Administrative Staff Reductions,75 positions eliminated through 5% administrative expense reduction to save $20M.,75 positions eliminated through 5% administrative expense reduction to save $20M. Includes Office of Sustainability closure (3 jobs) and Health Science Center PST program (15 positions).,https://www.alligator.org/article/2025/08/uf-shuts-down-office-of-sustainability,,The Independent Florida Alligator,scraper
8b66837c-5cb2-4a95-8929-cf2a79e4a9d9,231420,Averett University,Virginia,2025-07-02,2025,program_suspension,"Liberal Arts programs (Political Science, Communications majors; Art, Music minors; Environmental Science concentration)",Cuts address $6M deficit from alleged endowment mismanagement.,Cuts address $6M deficit from alleged endowment mismanagement. University maintains introductory liberal arts courses but eliminates upper-level programs to reallocate resources.,https://wset.com/news/local/averett-university-cuts-liberal-arts-programs-amid-financial-crisis-thomas-powell-president-july-2025,,WSET,scraper
6cd4d8c0-6b93-45dd-b471-54a42644fc2d,151351,Indiana University-Bloomington,Indiana,2025-07-01,2025,program_suspension,"B.A. in French, B.A. in Art History, B.A. in Italian, M.A. in Japanese, M.A. in Theater and Drama, M.A. in Chinese",Eliminated as part of 116 degree program cuts at IU Bloomington due to state-mandated graduation thresholds (minimum 15 graduates annually for bachelor…,Eliminated as part of 116 degree program cuts at IU Bloomington due to state-mandated graduation thresholds (minimum 15 graduates annually for bachelor degrees).,https://www.idsnews.com/article/2025/07/indiana-higher-education-degrees-eliminated-suspended,,Indiana Daily Student,scraper
56709c63-5e4d-4a93-9782-2c9aca6b57f5,243780,Purdue University-Main Campus,Indiana,2025-07-01,2025,program_suspension,"Bachelor's in Microbiology, Bachelor’s in Mathematics, Bachelor’s in Design and Production, Master’s in Health Sciences",Suspended with teach-out toward elimination due to low enrollment under Indiana's new degree program thresholds requiring 15+ annual graduates for bachelor's…,Suspended with teach-out toward elimination due to low enrollment under Indiana's new degree program thresholds requiring 15+ annual graduates for bachelor's degrees.,https://www.basedinlafayette.com/p/heres-what-purdue-degree-programs,,Based in Lafayette,scraper
79602a45-bd21-4aac-95d6-5644f5aae297,172264,Siena Heights University,Michigan,2025-06-30,2025,institution_closure,Institution closure,Closure due to financial instability from declining enrollment (33% drop over a decade) and rising operational costs.,Closure due to financial instability from declining enrollment (33% drop over a decade) and rising operational costs.,https://universitybusiness.com/tracking-college-closings-in-higher-ed-2025/,,University Business,scraper
aa83188d-211d-47ac-acb2-fd1279eafb40,110662,University of California-Los Angeles,California,2025-06-30,2025,staff_layoff,UCLA Extension Staff Positions,UCLA Extension Staff Positions,Layoffs due to federal budget cuts targeting continuing education programs.,https://dailybruin.com/2025/07/21/ucla-extension-lays-off-employees-eliminates-positions-amid-federal-budget-cuts,,Daily Bruin,scraper
749a7554-61e9-41b6-8886-fa69c97a97e7,237011,Western Washington University,Washington,2025-06-26,2025,staff_layoff,Deficit reduction: 20 positions eliminated (16 occupied),Deficit reduction: 20 positions eliminated (16 occupied),Part of effort to close $23 M shortfall; earlier 2025 cuts preceded this.,https://mybellinghamnow.com/news/297792-more-layoffs-hit-staff-at-western-washington-university-amidst-23-million-budget-deficit/,,My Bellingham Now,scraper
c9144208-32f4-45bf-83e3-d8334be60a64,183026,Southern New Hampshire University,New Hampshire,2025-06-25,2025,staff_layoff,University-wide staff reductions (8 departments),"60 positions eliminated across HR, marketing and other units; no faculty affected.","60 positions eliminated across HR, marketing and other units; no faculty affected.",https://www.wmur.com/article/snhu-southern-new-hampshire-university-job-cuts/65227741,,WMUR-TV,scraper
13dfd831-8f29-4dfe-a528-751acc397e5a,237057,Whitman College,Washington,2025-06-25,2025,staff_layoff,Budget shortfall: 10 staff layoffs,Additional measures include salary freezes and admin pay cuts.,Additional measures include salary freezes and admin pay cuts.,https://www.nwpb.org/2025/06/25/whitman-college-lays-off-10-staffers-citing-3-million-budget-shortfall/,,Northwest Public Broadcasting,scraper
b93d7df1-2d44-4b40-bdcd-ef5788a1ecd6,165334,Clark University,Massachusetts,2025-06-20,2025,staff_layoff,Academic restructure: up to 30 % faculty & 5 % staff cuts,Academic restructure: up to 30 % faculty & 5 % staff cuts,"Clark University (Worcester, MA) announced June 3, 2025 it will reduce faculty by 25–30% over 2–3 years and staff by ~5% within one year. Enrollment shortfall of ~80–100 students in the 2025 fall class cost ~$7M in revenue; lost federal grants added ~$1.5M. Hiring freeze in place since September 2024. President Fithian framed cuts as strategic reinvestment rather than crisis response.",https://www.masslive.com/news/2025/06/clark-university-to-lay-off-30-of-faculty-amid-enrollment-woes.html,,MassLive,scraper
8323184f-e02e-4c7b-a8f8-7a9080109eb4,174066,University of Minnesota-Twin Cities,Minnesota,2025-06-20,2025,staff_layoff,"Programs across colleges (7% cut), 350 positions eliminated","Programs across colleges (7% cut), 350 positions eliminated",UMN is cutting 7% of program budgets and eliminating 350 positions to cover a $115M revenue gap.,https://www.chronicle.com/article/u-of-minnesota-tries-to-soften-the-blow-of-tuition-hikes-budget-cuts-with-faculty-benefits,,University of Minnesota,scraper
46a33afd-6137-4b74-a873-b0fa994c5a31,221999,Vanderbilt University,Tennessee,2025-06-20,2025,staff_layoff,Institution workforce reduction,"650 layoffs (2% of workforce) primarily impacting research, administration, and support roles due to federal budget reductions and $300M operational cuts","650 layoffs (2% of workforce) primarily impacting research, administration, and support roles due to federal budget reductions and $300M operational cuts",https://www.fiercehealthcare.com/providers/vanderbilt-university-medical-center-announces-650-layoffs-300m-budget-cut,,FierceHealthcare,scraper
3b066871-7d44-43c7-b20e-02c6f0acdde4,174066,University of Minnesota-Twin Cities,Minnesota,2025-06-19,2025,department_closure,"Multiple low-enrollment degree programs (TBA, system-wide)",Regents-approved FY25 budget directs campuses to retire low-productivity majors; specific lists due July.,Regents-approved FY25 budget directs campuses to retire low-productivity majors; specific lists due July.,https://www.startribune.com/university-of-minnesota-proposes-7-budget-cuts-and-largest-tuition-hike-in-more-than-a-decade/601367825,,Star Tribune,scraper
cb2cc901-49c4-4179-9338-3cd506bddc1b,209551,University of Oregon,Oregon,2025-06-19,2025,staff_layoff,Budget cuts: 42 positions terminated (11 faculty),Budget cuts: 42 positions terminated (11 faculty),"42 positions eliminated in College of Arts and Sciences on June 18, 2025, including 11 faculty, to cover the college budget shortfall. Additional fall 2025 university-wide layoffs planned to address $25.7M structural deficit for FY 2026. Cuts concentrated in humanities and social sciences; UO faculty union filed grievance over process.",https://lookouteugene-springfield.com/story/education/2025/06/19/42-uo-college-of-arts-and-sciences-staff-and-faculty-get-layoff-notices/,,Lookout Eugene-Springfield,scraper
5af0a66a-4bda-4600-9e68-27968958eea0,144281,Columbia College Chicago,Illinois,2025-06-18,2025,staff_layoff,Layoff of 20 full-time faculty (18 tenured),"Another round of cuts amid $40 M deficit; enrollment down to 5,570.","Another round of cuts amid $40 M deficit; enrollment down to 5,570.",https://chicago.suntimes.com/news/2025/06/18/columbia-college-layoff,,Chicago Sun-Times,scraper
