cut_id,source_unitid,source_institution_name,source_state,source_announcement_date,source_announcement_year,source_cut_type,source_cut_description,source_generated_cut_label,source_generated_cut_summary,source_source_url,source_source_title,source_source_publication,source_row_origin,override_unitid,override_institution_name,override_state,override_announcement_date,override_announcement_year,override_cut_type,override_cut_description,override_cut_label,override_cut_summary,override_source_url,override_source_title,override_source_publication,first_seen,review_status,reviewer,reviewer_notes,reviewed_at,grandfathered,inactive,inactive_reason
c9c03630-3fd9-4251-bc82-db72c42199c3,151306,University of Southern Indiana,Indiana,2026-04-01,2026,program_suspension,4 programs suspended or eliminated under Indiana HEA 1001 mandate,4 programs suspended or eliminated under Indiana HEA 1001 mandate,"Indiana Commission for Higher Education voted April 1 to act on 4 USI programs — fewest of any Indiana institution. Named cuts include: AS Early Childhood Education, MA Liberal Studies, undergraduate Electronic Business degree, Master in Social Health Services and Allied Professions. Part of statewide HEA 1001 compliance cutting 584 programs across 7 Indiana public universities.",,,,scraper,,,,,,,,,,https://www.in.gov/che/files/Info-Item-Voluntary-Early-Actions-and-Future-Commitments-Before-HEA1001-2025-Implementation.pdf,,Indiana Commission for Higher Education,2026-05-26,approved,MV,,2026-06-04,FALSE,FALSE,
f0aaa945-86b1-4549-b897-1105d6924146,161253,University of Maine,Maine,2026-03-12,2026,program_suspension,Spanish degree (eliminated) and Medical Laboratory Science degree (suspended),Spanish degree (eliminated) and Medical Laboratory Science degree (suspended),"UMaine announced it will end its Spanish degree program and suspend new admissions to the Medical Laboratory Science degree, citing an $18M structural deficit. The university is also cutting $5.6M in costs and laying off staff. A Budget Town Hall was held March 23, 2026.",https://themainemonitor.org/umaine-end-spanish-degree-suspend-medical-lab-degree/,,The Maine Monitor,scraper,,,,,,,,,,,,,2026-05-26,approved,MV,,2026-06-04,FALSE,FALSE,
85eca4c1-85e8-42b6-95e3-6c403cda5bbe,209807,Portland State University,Oregon,2026-03-09,2026,department_closure,Dance program eliminated; two legacy programs cut; 52 staff laid off,Dance program eliminated; two legacy programs cut; 52 staff laid off,"Portland State declared a financial crisis amid a $35M deficit and declining enrollment (down ~25% since 2010). PSU eliminated dance programming (April 2026), cut two additional legacy programs, and laid off 52 faculty and staff (confirmed May 14, 2026 by OPB). The university is also evaluating cuts or consolidations across 19 academic departments.",https://www.opb.org/article/2026/03/09/portland-state-university-cuts-layoffs-retrenchment/,,OPB,scraper,,,,,,,,,,,,,2026-05-26,approved,MV,,2026-06-04,FALSE,FALSE,
7e117610-37d1-4219-bb5a-3a70ebe318fc,214777,Pennsylvania State University-Main Campus,Pennsylvania,2025-02-25,2025,campus_closure,Up to 12 Commonwealth Campuses under review for closure after spring 2027,"President Bendapudi announced February 25, 2025 that Penn State will close an unspecified number of Commonwealth Campuses after exhausting alternatives. 7…","President Bendapudi announced February 25, 2025 that Penn State will close an unspecified number of Commonwealth Campuses after exhausting alternatives. 7 campuses guaranteed to remain open: Abington, Altoona, Behrend, Berks, Brandywine, Harrisburg, Lehigh Valley. Also staying open: Great Valley, Dickinson Law, College of Medicine, Pennsylvania College of Technology. Under review for closure (12 campuses): Beaver, DuBois, Greater Allegheny, Fayette, Hazleton, Mont Alto, New Kensington, Schuylkill, Shenango, Scranton, Wilkes-Barre, and York. No campus to close before end of 2026-27 academic year.",https://onwardstate.com/2025/02/25/penn-state-to-close-certain-commonwealth-campuses-seven-to-remain-open/,,Onward State,scraper,,,,,,,,,,,,,2026-05-26,approved,MV,,2026-06-04,FALSE,FALSE,
e573694e-5f48-4a05-878e-d0eb437e2c1a,230764,University of Utah,Utah,2026-05-31,2026,staff_layoff,32 academic advising positions eliminated as part of advising system redesign,32 academic advising positions eliminated as part of advising system redesign,"32 academic advising positions eliminated as part of university advising system redesign. Notably some employees were previously laid off, then rehired, and are now losing their jobs again in this second round. University stated ""any reductions in force are difficult."" Cuts are administrative staff positions — advisers who support student academic planning and degree completion. No academic programs eliminated.",https://www.sltrib.com/news/education/2026/05/31/university-utah-lays-off-32-total/,,Salt Lake Tribune,scraper,,,,,,,Laid off 10 student success coaches,Laid off 10 student success coaches,,,,,2026-06-01,approved,MV,,2026-06-04,FALSE,FALSE,
4fc8fa52-f2ce-43d7-b7a2-51f55b1c5472,163046,Loyola University Maryland,Maryland,2026-05-28,2026,staff_layoff,66 positions eliminated including 29 layoffs to address $20M structural deficit,66 positions eliminated including 29 layoffs to address $20M structural deficit,"29 employees laid off + 37 vacant positions eliminated (66 total). Reorganization follows 2-year Huron Consulting Group assessment and Operation Excellence Initiative. Work groups identified $18M in savings across academic programs, compensation/benefits, technology and endowment. Prior signals: hiring freeze Dec 2025-May 2026 for vacant positions; 2025 benefit cuts; graduate revenue below projections; insurance and utility costs rose sharply.",https://www.thebanner.com/education/higher-education/loyola-university-maryland-deficit-HG4AZKIQERF7HGOV6NQR55WR3M/,,The Baltimore Banner,scraper,,,,,,,,,,,,,2026-06-01,approved,MV,,2026-06-04,FALSE,FALSE,
da211730-39e1-4e22-96fa-9d0c62db2e98,144281,Columbia College Chicago,Illinois,2026-05-27,2026,staff_layoff,6 tenured faculty laid off — fourth round of cuts since January 2025,6 tenured faculty laid off — fourth round of cuts since January 2025,"Wednesday May 27 layoffs fell on 6 tenured faculty in School of Communication and Culture and School of Design. Fourth round of faculty layoffs since January 2025 — prior rounds: 48 full-time faculty total (32 tenured) since Jan 2025, plus 70 staff in 2024. Part of ongoing effort to close $40M+ deficit amid declining enrollment. Layoff notices described as coming without prior warning to affected faculty. Running total since 2024: 70 staff + 54 faculty laid off.",https://columbiachronicle.com/campus/breaking-college-lays-off-6-tenured-faculty-in-fourth-round-of-cuts/,,Columbia Chronicle,scraper,,,,,,,,,,,,,2026-06-01,approved,MV,,2026-06-04,FALSE,FALSE,
4d9865ec-d4ac-4677-8850-4e2452ae28d9,163286,University of Maryland-College Park,Maryland,2026-04-27,2026,staff_layoff,Up to 150 positions eliminated amid 10% state funding cut and federal research losses,Up to 150 positions eliminated amid 10% state funding cut and federal research losses,"Hiring freeze effective immediately April 27; up to 150 positions eliminated through layoffs, retirements and vacancy eliminations. No new positions created until at least June 30; positions at offer stage may proceed. Travel restricted; contracted services require CFO approval; capital projects limited to essential operations. Driven by 10%+ state funding reduction ($111M cut across University System of Maryland to close $3.3B state deficit) + reduced federal support + rising costs.",https://dbknews.com/2026/04/27/umd-hiring-freeze-layoffs-funding-cuts/,,The Diamondback,scraper,,,,2026-06-04,,,"84 employees laid off, following rising energy costs and decreased federal funding","84 employees laid off, following rising energy costs and decreased federal funding",,https://marylandmatters.org/2026/06/04/umd-lays-off-84-employees-amongst-period-of-uncertainty/,,Maryland Matters,2026-06-01,approved,MV,,2026-06-04,FALSE,FALSE,
ac06b45c-88c3-46b6-b35c-fa2989d27262,127060,University of Denver,Colorado,2026-06-01,2026,department_closure,Center for a Regenerative Future closed after 3 years of budget-driven decline,Center for a Regenerative Future closed after 3 years of budget-driven decline,"Center for a Regenerative Future (CRF, formerly Center for Sustainability) closing June 30 after 3 years of budget-driven decline. Formerly housed thrift store, bike shop, gear garage, food pantry, climate cafes, community dinners, graduate gown recycling, and 40-student paid internship program (now reduced to 2 interns). Undergraduate program director position cut spring 2024 triggering collapse of thrift store. Bike shop and gear garage absorbed by Basecamp.",https://duclarion.com/2026/06/center-for-a-regenerative-future-to-close-june-30/,,The Denver Clarion,scraper,,,,,,,Center for a Regenerative Future closed after years of financial pressure,Center for a Regenerative Future closed after years of financial pressure,,,,,2026-06-04,approved,MV,,2026-06-04,FALSE,FALSE,
80464cbd-5661-488f-9af8-3d5e11ed306c,216524,Ursinus College,Pennsylvania,2026-06-01,2026,staff_layoff,36 nonfaculty staff eliminated — 15% of nonfaculty workforce in second round of cuts,36 nonfaculty staff eliminated — 15% of nonfaculty workforce in second round of cuts,26 full-time + 10 part-time nonfaculty staff eliminated June 1 — 15% of nonfaculty workforce. Saves ~$3.5M. Combined with faculty cuts ($3M) and contract/other savings ($1M+) = ~$7.5M of $10M goal reached. Additional savings: Berman Museum annual funding cut from $600K to $300K; advertising and cleaning contracts changed; software changes; consultants eliminated; annual alumni awards ceremony ended; family and homecoming weekends combined; staff credit card purchasing tightened.,https://www.inquirer.com/education/ursinus-college-layoffs-president-gundulf-graml-20260601.html,,Philadelphia Inquirer,scraper,,,,,,,36 nonfaculty staff eliminated — 15% of nonfaculty workforce in second round of cuts this year,36 nonfaculty staff eliminated — 15% of nonfaculty workforce in second round of cuts this year,,,,,2026-06-04,approved,MV,,2026-06-04,FALSE,FALSE,
d58a321e-7a7e-4ca3-b029-4f227791a46e,216524,Ursinus College,Pennsylvania,2025-12-01,2025,staff_layoff,29 faculty positions eliminated — nearly 25% of full-time faculty to close $10M deficit,29 faculty positions eliminated — nearly 25% of full-time faculty to close $10M deficit,"29 total faculty positions cut: 16 non-tenure-track contracts not renewed (leaving December 2026), 9 tenured faculty took voluntary separation packages (paid research sabbatical fall 2026-spring 2027 then depart), 4 other departures. Faculty-to-student ratio shifts from 1:9 to 1:12. Saves ~$3M. Operating losses ran for 9 of last 10 years; $13.4M loss in 2024, reduced to $4M in 2025. President Hannigan ousted October 2025; Gundolf Graml (Austrian-born German studies scholar, formerly provost) named permanent president April 8, 2026. Faculty council co-chair Riley described process as collaborative. Part of $10M deficit closure plan alongside Berman Museum funding cut ($300K eliminated), contract savings ($1M), and June 2026 staff layoffs. 1,406 students enrolled; $165M endowment.",https://www.inquirer.com/education/gundolf-graml-new-president-ursinus-college-20260408.html,,Philadelphia Inquirer,scraper,,,,,,,,,,,,,2026-06-04,approved,MV,,2026-06-04,FALSE,FALSE,
e9837fc2-439f-4979-8c0b-e26e04ec3b97,151351,Indiana University-Bloomington,Indiana,2026-05-01,2026,staff_layoff,19 positions eliminated across IT Services and Luddy School of Informatics,19 positions eliminated across IT Services and Luddy School of Informatics,"13 IT Services (UITS) positions eliminated May 1 per VP Kendra Ketchum email — driven by need to align resources with university priorities and ensure long-term financial sustainability. 6 additional Luddy School of Informatics, Computing and Engineering positions eliminated May 29 per Dean Joanna Millunchick email — part of school restructuring to align with evolving university priorities. 19 total confirmed cuts; university declined to confirm broader scope despite social media reports of additional departmental cuts. IU policy requires 30 days written notice; WARN Act 60-day notice applies if total exceeds 50. No WARN filing on Indiana DWD website as of publication. Separate from Indiana HEA 1001 program cuts (April 2026) also in database. Also: IU-licensed public media station WFIU/WTIU cut 4 full-time + 14 part-time positions the same week.",https://www.ipm.org/news/2026-05-29/luddy-school-adds-to-ius-layoffs-eliminating-six-positions,,Indiana Public Media,scraper,,,,,,,,,,,,,2026-06-08,approved,MV,,2026-06-04,FALSE,FALSE,
9549037a-ad72-4d54-a30e-67247a566987,237525,Marshall University,West Virginia,2026-06-10,2026,program_suspension,7 degree and certificate programs discontinued as part of regular program review,"Board of Governors approved discontinuation of 7 programs June 10: BS Computer and Information Security, MS Cyber Forensics and Security, MA Journalism,…","Board of Governors approved discontinuation of 7 programs June 10: BS Computer and Information Security, MS Cyber Forensics and Security, MA Journalism, Graduate Certificates in Digital Communications, Digital Forensics, Integrated Strategic Communications, and Media Management. 4 of the 7 (Journalism MA, Digital Communications, Media Management, Integrated Strategic Communications certificates) had enrollment suspended since 2022 and were already in teach-out. Part of routine program review process. Budget deficit reduced from $28M to $10M; projected to fall below $3M over next year with help of Huron consulting firm assessing organizational alignment, revenue opportunities, and inefficiencies. Metro Tuition rate expanded to all border states by 2028 to attract out-of-state students.",https://wvpublic.org/story/education/marshall-university-cuts-seven-programs-as-it-eyes-growth/,,West Virginia Public Broadcasting,scraper,,,,,,,,,,,,,2026-06-15,approved,MV,,2026-06-15,FALSE,FALSE,
dc961b10-ca85-4ba2-88e9-e7ef359a91f0,181020,Doane University,Nebraska,2026-06-08,2026,program_suspension,5 majors and 4 minors sunsetted plus 15 voluntary separations under Doane Forward plan,"Majors sunsetted fall 2027: New Media, Strategic Communication, Policy and Values, Ethics and Interfaith Studies, Human Relations.","Majors sunsetted fall 2027: New Media, Strategic Communication, Policy and Values, Ethics and Interfaith Studies, Human Relations. Minors sunsetted: Film, Journalism, Communicating Quantitative Information, Communication/Environmental Communication. ~80 students affected on Crete campus and online — all may finish current pathways. 15 faculty/staff took voluntary separation packages; teaching faculty retained through 2026-27 to complete teach-out. Savings amount not disclosed; departments asked to prepare 13-20% budget reduction drafts (April 2026). Part of ""Doane Forward"" 6-month strategic plan developed with stakeholder input.",https://nebraskapublicmedia.org/en/news/news-articles/doane-ending-five-majors-four-minors-in-fall-2027-current-students-able-to-finish-programs/,,Nebraska Public Media,scraper,,,,,,,,,,,,,2026-06-15,approved,MV,,2026-06-15,FALSE,FALSE,
a0c4f5a8-90b4-47d3-b51c-4b7c578ca3e7,177339,Evangel University,Missouri,2026-06-08,2026,staff_layoff,40 positions eliminated and athletic scholarships reduced to cut $10M in spending,40 positions eliminated and athletic scholarships reduced to cut $10M in spending,"40 total positions eliminated as part of $10M spending reduction target. No major academic programs eliminated; biblical languages major discontinued; College of Online Learning restructured to integrate with main degree programs (May 2026). Athletic scholarships reduced — average scholarships for student athletes to near $16K starting 2026-27. University remains on federal watch list for shaky financial stability. Assemblies of God-affiliated institution; ~2,000 students; Springfield MO.","https://sbj.net/stories/evangel-cuts-40-positions-part-of-effort-to-reduce-spending-by-10m,104510",,Springfield Business Journal,scraper,,,,,,,,,,,,,2026-06-15,approved,MV,,2026-06-15,FALSE,FALSE,
d15a24d4-a2c7-434d-978b-ebf6711c163f,157058,Kentucky State University,Kentucky,2026-06-08,2026,program_suspension,"Political Science, Childhood Development and Music programs eliminated under SB 185 financial exigency law","Political Science, Childhood Development and Music programs eliminated under SB 185 financial exigency law","Board of Regents approved elimination of 3 programs June 8: Political Science, Childhood Development, and several Music areas. Affected students offered teach-out plans. CPE Academic and Strategic Initiatives Committee approved full recovery plan June 9. Undergraduate enrollment projected to drop 9% fall 2026 and 20% by spring 2027. Under Kentucky Senate Bill 185 (passed spring 2026 declaring KSU in ""financial exigency""): university transitioning to polytechnic institution focused on STEM and healthcare; limited to 10 academic areas of study (applied sciences, health sciences, natural sciences, humanities, engineering and technology). Many liberal arts programs shifting online and taught entirely by adjunct faculty.",https://www.kentucky.com/news/local/article316077228.html,,Lexington Herald-Leader,scraper,,,,,,,,,,,,,2026-06-15,approved,MV,,2026-06-15,FALSE,FALSE,
e189a500-872c-4237-87e1-1062c3255480,186283,Rider University,New Jersey,2026-06-08,2026,department_closure,Westminster Conservatory band and orchestral instrument departments discontinued after 56 years,Westminster Conservatory of Music (Princeton) band and orchestral instrument departments discontinued — all instructors effectively let go including 29-year…,"Westminster Conservatory of Music (Princeton) band and orchestral instrument departments discontinued — all instructors effectively let go including 29-year clarinet/saxophone faculty Ken Ellison, 48-year flute faculty Amy Wolfe, 20-year piano/assistant director Marianne Lauffer, and others. Piano, voice, recorder, honors music, Opera Outings, and Westminster Community Orchestra programs relocated to Rider's Lawrence Township campus (not discontinued). Band and orchestral instrument instruction (strings, woodwinds, brass, percussion) eliminated entirely — no space at Lawrence Township campus. Conservatory founded 1970 on former Westminster Choir College campus; part of Rider since 1992. Municipality of Princeton acquired the 22-acre campus April 2025; stated it was not consulted and learned of decision simultaneously with general public June 8. Decision described as ""purely operational"" by Rider Senior Associate Dean Vodlicka — spending significantly more than revenue on the Princeton-based programs.",https://www.towntopics.com/2026/06/10/rider-cuts-several-westminster-conservatory-programs/,,Town Topics,scraper,,,,,,,,,,,,,2026-06-15,approved,MV,,2026-06-15,FALSE,FALSE,
02f1959d-76fc-495a-89c9-30d637aef22e,180489,The University of Montana,Montana,2026-06-05,2026,program_suspension,Programs suspended,"MA in Literature (CIP 23.0101) eliminated — only 8 students enrolled at time of closure, down from 16 in 2018. Final cohort completing degrees; no new…","MA in Literature (CIP 23.0101) eliminated — only 8 students enrolled at time of closure, down from 16 in 2018. Final cohort completing degrees; no new admissions. MA in Economics (CIP 45.0601) also eliminated. Moratorium on minors in Chinese Studies (~10 students) and Irish Studies (~7 students). Students in eliminated programs describe feeling abandoned mid-degree with limited job market options for humanities graduates.",https://montanafreepress.org/2026/01/28/university-of-montana-proposes-cutting-masters-programs-in-literature-and-economics/,,Montana Free Press,scraper,,,,,,,Programs suspended,Programs suspended,,,,,2026-06-15,approved,MV,,2026-06-15,FALSE,FALSE,
b3230f7f-5c2e-44cd-b5d1-26dda73a32d9,188641,Alfred University,New York,2026-06-03,2026,staff_layoff,11 positions eliminated campuswide amid enrollment and cost pressures,11 positions eliminated campuswide amid enrollment and cost pressures,"11 employees laid off across several departments and programs campuswide. University cited ""operational and financial pressures"" including enrollment realities and rising costs. Affected employees informed directly and privately. Simultaneous dining services transition to Sodexo Campus partnership (effective June 1) impacted 45 workers — ~90% hired by Sodexo.",https://www.eveningtribune.com/story/news/education/campus/2026/06/03/alfred-university-announces-job-cuts-on-allegany-county-campus/90385799007/,,The Evening Tribune,scraper,,,,,,,,,,,,,2026-06-15,approved,MV,,2026-06-15,FALSE,FALSE,
c4fffe8a-4358-40ec-9289-cce0d2dd244f,126775,Colorado School of Mines,Colorado,2026-06-02,2026,staff_layoff,16 positions eliminated — roughly 1% of workforce — as part of strategic restructuring,16 positions eliminated — roughly 1% of workforce — as part of strategic restructuring,"~16 employees laid off week of June 2 — roughly 1% of ~1,600-person total workforce. University may also eliminate additional vacant positions as restructuring continues. Part of broader reallocation toward functions aligned with long-term strategy. Provost announced required 15% budget cut for Academic Affairs by end of FY2028 (November 2025).",https://www.denverpost.com/2026/06/09/colorado-school-of-mines-layoffs/,,Denver Post,scraper,,,,,,,,,,,,,2026-06-15,approved,MV,,2026-06-22,FALSE,FALSE,
42787cd6-75a7-4f81-96f4-fbb1fd985836,195234,The College of Saint Rose,New York,2024-06-21,2024,institution_closure,Institution closure,"103-year-old Catholic college closed due to financial difficulties and declining enrollment, with $11.3M projected deficit","103-year-old Catholic college closed due to financial difficulties and declining enrollment, with $11.3M projected deficit",https://www.highereddive.com/news/the-college-of-saint-rose-close-spring-2024-end-of-academic-year/701349/,,Higher Ed Dive,scraper,,,,,,,,,,,,,2026-05-15,approved,grandfathered,,2026-05-15,TRUE,FALSE,
f129c289-7035-4c95-ab53-c4df71b51c83,240444,University of Wisconsin-Madison,Wisconsin,2026-06-11,2026,staff_layoff,31 positions eliminated across multiple units as part of budget reductions,31 positions eliminated across multiple units as part of budget reductions,"Internal emails obtained by Cap Times confirm 31 positions being eliminated across multiple UW-Madison units. Cuts include: Division of Information Technology (DoIT) — layoffs and position eliminations; University Communications — staff reductions; Office of Sustainability — significant cuts; Wisconsin Public Media (WPM) — positions eliminated including programming staff. Additional measures: travel restrictions, hiring freezes, reduced discretionary spending. Driven by flat state funding, federal research grant reductions, and rising operational costs.",https://captimes.com/news/education/emails-show-uw-madison-to-lay-off-31-employees-among-other-cuts/article_e4f4c9b6-78e3-4f29-828c-f92fd002caec.html,,The Cap Times,scraper,,,,,,,,,,,,,2026-06-22,approved,MV,,2026-06-22,FALSE,FALSE,
0aaddcfc-32b3-4993-b5fb-e247aecbaed2,210146,Southern Oregon University,Oregon,2026-05-09,2026,department_closure,3 majors eliminated and 66 positions cut to close $5M deficit after Deloitte review,3 majors eliminated and 66 positions cut to close $5M deficit after Deloitte review,"Board voted May 9 to approve restructuring plan. 3 academic programs permanently eliminated: Music, International Studies, and Gender/Sexuality/Women's Studies (125 combined student majors). Creative Writing merged into English department. 9 other academic units consolidated. ~66 total positions eliminated: faculty in eliminated/consolidated programs + administrative restructuring. Saves $5M annually — satisfying Oregon HECC requirement for balanced long-term plan tied to $15M emergency state funding (approved February 2026). Deloitte analysis found top 3 units (business, education, psychology) represent 45% of headcount; top 10 programs = 78% of enrollment; 10 units operated at a loss.",https://www.highereddive.com/news/southern-oregon-university-plan-would-cut-or-consolidate-13-academic-units/819654/,,Higher Ed Dive,scraper,,,,,,,,,,,,,2026-06-22,approved,MV,,2026-06-22,FALSE,FALSE,
898540a1-2393-4d00-823a-d65799a6e9b3,162928,Johns Hopkins University,Maryland,2026-06-25,2026,staff_layoff,110 administrative staff laid off as federal research portfolio continues to shrink,110 administrative staff laid off as federal research portfolio continues to shrink,"110 employees primarily in administrative functions laid off across Bloomberg School of Public Health, Carey Business School, and central administration. ""As our federal research portfolio shrinks the infrastructure around it must change in parallel"" — spokesperson Doug Donovan. Prior cost-management: hiring freeze, pausing raises for employees earning $80K+, reducing discretionary spending, eliminating vacant positions, 20% reduction in 5-year capital project spending — all proved insufficient. JHU simultaneously increasing in-house research awards by $50M and nearly doubled lobbying spending since 2024. Hiring freeze continues. Second distinct layoff round — separate from March 2025 USAID-driven 2,200 cuts also in database.",https://www.usnews.com/news/politics/articles/2026-06-25/johns-hopkins-university-lays-off-over-100-employees-cites-federal-funding-cuts,,U.S. News & World Report,scraper,,,,,,,,,,,,,2026-06-29,approved,MV,,2026-06-30,FALSE,FALSE,
7058231e-2108-4419-9210-575c11fada82,179557,Southeast Missouri State University,Missouri,2026-06-23,2026,staff_layoff,20 positions eliminated to close $6.5M FY2027 budget deficit,20 positions eliminated to close $6.5M FY2027 budget deficit,"Board approved FY2027 budget June 23 eliminating 20 currently occupied positions out of ~900 full-time employees (~2.2% of workforce). Budget gap: $4M projected revenue increase vs $10.5M expense increase = $6.5M deficit. Working group of faculty, staff and administrators found $12.9M in total cuts (exceeding deficit). Missouri facing $1.5-2B state general revenue shortfall; higher ed leadership advised to prepare for at least 10% state appropriations cut for FY2028 — equal to ~$5M for SEMO.",https://www.kfvs12.com/2026/06/23/semo-board-approves-budget-plan-cuts-20-jobs/,,KFVS12,scraper,,,,,,,,,,,,,2026-06-29,approved,MV,,2026-06-30,FALSE,FALSE,
88943067-8061-4b5d-861e-89230e630c64,104179,University of Arizona,Arizona,2026-06-23,2026,department_closure,Health Sciences Division dissolved — 28 positions eliminated in final integration phase,Health Sciences Division dissolved — 28 positions eliminated in final integration phase,"Health Sciences Division administrative structure permanently dissolved effective August 7, 2026 — final phase of year-long realignment. ~28 positions eliminated. All programs folded directly into existing university units: Interprofessional Clinical and Professional Skills Center + Center for Transformative Interprofessional Healthcare + Arizona Area Health Education Centers + Indigenous health programs → under new provost-selected supervisors. Clinical and Translational Science Institute + Arizona Center for Accelerated Biomedical Innovation → Office of Research and Partnerships. Clinical Placements and Partnerships → Mel and Enid Zuckerman College of Public Health.",https://www.tucsonspotlight.org/ua-cuts-28-jobs-in-health-sciences-restructuring-plan/,,Tucson Spotlight,scraper,,,,,,,,,,,,,2026-06-29,approved,MV,,2026-06-30,FALSE,FALSE,
d3ef03e4-55bd-4d89-af75-f4d4a652dd6c,179159,Saint Louis University,Missouri,2026-07-01,2026,staff_layoff,80 vacant positions eliminated and filled faculty and staff cuts announced — FY2027 raises suspended,80 vacant positions eliminated and filled faculty and staff cuts announced — FY2027 raises suspended,"80 vacant positions eliminated (35 open faculty + 45 open staff) plus unspecified cuts to filled faculty and staff positions. FY2027 merit salary increases suspended entirely. President Edward Feser announced July 1. Enrollment fell more than 2,000 students (15%) YoY — 13,307 undergraduate/post-baccalaureate students for year ending May 2026. S&P Global revised bond outlook to ""negative"" June 23 citing inability to maintain enrollment and revenue. Third consecutive round of SLU cuts: Round 1 (October 2024) — 23 layoffs + 130 vacancies frozen under Pestello; Round 2 — balanced budget FY2025 (no major new layoffs); Round 3 (this action).",https://www.ksdk.com/article/news/local/business-journal/slu-cuts-faculty-and-staff-positions-forgoes-raises-structural-deficit/63-f5e9b675-1607-48e8-a44b-3ca4a2dc54b3,,KSDK / St. Louis Business Journal,scraper,,,,,,,,,,,,,2026-07-07,approved,MV,,2026-06-30,FALSE,FALSE,
735963d7-031f-4b69-9a5a-a5c26c978614,498571,Pennsylvania Western University,Pennsylvania,2026-06-30,2026,program_suspension,43 academic majors and minors eliminated — replaced by dozens of workforce-focused certificates,43 academic majors and minors eliminated — replaced by dozens of workforce-focused certificates,"43 academic majors and minors eliminated as part of academic redesign at Pennsylvania Western University (formed from merger of Edinboro, California, and Clarion universities of Pennsylvania in 2022). Simultaneously adding dozens of new workforce-focused certificates. PennWest California campus arts programs specifically named in article headline. Part of broader restructuring of the system created by the 2022 merger of three PASSHE universities.",https://www.post-gazette.com/news/education/2026/06/30/pennwest-program-cuts-california-arts-certificates/stories/202606290046,,Pittsburgh Post-Gazette,scraper,,,,,,,,,,,,,2026-07-07,approved,MV,,2026-06-30,FALSE,FALSE,
70d86d1b-2f99-49d9-8885-cfbc0fa8730d,235097,Eastern Washington University,Washington,2026-06-25,2026,program_suspension,"9 degree programs discontinued unanimously including Gender Studies, Urban Planning and Applied Math",Board of Trustees voted unanimously June 25 (two separate motions) to discontinue all 9 programs identified by Provost Lorenzo Smith.,"Board of Trustees voted unanimously June 25 (two separate motions) to discontinue all 9 programs identified by Provost Lorenzo Smith. Programs discontinued: BA Gender, Women's and Sexuality Studies (CIP 05.0207); BA Urban and Regional Planning (CIP 4.0201); BA International Affairs (CIP 45.0901); BA Applied Technology; BA Data Science (CIP 11.0401); BA English as a Second Language (CIP 13.1401); BA Early Childhood and Special Education (CIP 13.1001); MA Interdisciplinary Studies; MS Applied Mathematics (CIP 27.0301). Faculty Senate recommended saving GWSS, Urban Planning, International Affairs, and Applied Technology — overruled by provost and president. Provost Smith recommended all 9 discontinued June 18; President McMahan passed to board same day.",https://www.inlander.com/news/eastern-washington-university-discontinues-nine-degree-programs-a-little-more-than-a-year-after-its/article_be95bad4-f092-4997-ac5e-c86495b938b0.html,,The Inlander,scraper,,,,,,,,,,,,,2026-07-07,approved,MV,,2026-06-30,FALSE,FALSE,
2a7393fb-c793-4fa9-ba6c-d5115a559593,132903,University of Central Florida,Florida,2026-06-25,2026,department_closure,"Downtown Library, LibTech lending desk and Curriculum Materials Center closed with no notice","Downtown Library, LibTech lending desk and Curriculum Materials Center closed with no notice","Three library units closed simultaneously June 25 with zero advance notice: Addition Financial Downtown Campus Library (served 20+ downtown-exclusive majors including Legal Studies and Health Informatics); LibTech desk at John C. Hitt Library (laptops, DSLR cameras, tablets, microphones, lighting kits, calculators — free equipment loans for students); Curriculum Materials Center on main campus (PreK-12 materials for education majors and local teachers). Staff informed by HR in person or by phone day-of — some mid-shift; told not to return. UCF HR explicitly planned to give no advance warning to ""limit the upset."" UCF cited ""comprehensive review of library usage, academic priorities, and available resources."" Actual reason per Florida Rep. Anna Eskamani: UCF did not receive expected preeminence status funding from Tallahassee ($10M+ annually for faculty raises and services).",https://www.orlandosentinel.com/2026/06/26/ucf-abruptly-shuts-down-some-campus-libraries-and-technology-resources/,,Orlando Sentinel,scraper,,,,,,,,,,,,,2026-07-07,approved,MV,,2026-06-30,FALSE,FALSE,
7021b552-50ce-4ecf-9c0c-e468dd0da3e8,140252,Life University,Georgia,2026-06-16,2026,staff_layoff,30+ positions eliminated including 14 faculty — 401(k) matching discontinued to save $4.4M,30+ positions eliminated including 14 faculty — 401(k) matching discontinued to save $4.4M,"30+ total employees severed including 14 of ~200 faculty members. 401(k) matching program also discontinued. Saves $4.4M against $5M projected budget shortfall. President Brian McAulay announced June 16 via email calling decisions ""difficult but necessary."" Root cause: chiropractic flagship program placed on CCE probation in 2024 for 77% licensing exam pass rate (below 80% threshold) — probation lifted January 2026 after 100% winter pass rate. But enrollment disruption persists: 2,289 students fall 2025 (lowest in 10+ years), down 11% YoY; chiropractic college enrollment down 16%. 90%+ of revenue comes from tuition; chiropractic program provides 75% of operating revenue — making university extremely sensitive to enrollment shifts.",https://www.ajc.com/education/2026/06/life-university-makes-difficult-but-necessary-cuts-amid-financial-challenges/,,Atlanta Journal-Constitution,scraper,,,,,,,,,,,,,2026-07-07,approved,MV,,2026-06-30,FALSE,FALSE,
